"","GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM","svg_relative_position_x","svg_relative_position_y"
"1525","Shot Chart Detail",21800997,588,201935,"James Harden",1610612745,"Houston Rockets",4,6,13,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-112,233,1,0,20190310,"DAL","HOU",218.248,463.702127659575
"1526","Shot Chart Detail",21800997,605,201935,"James Harden",1610612745,"Houston Rockets",4,4,45,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-197,181,1,0,20190310,"DAL","HOU",82.588,382.31914893617
"1527","Shot Chart Detail",21800997,625,201935,"James Harden",1610612745,"Houston Rockets",4,2,28,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,193,155,1,0,20190310,"DAL","HOU",705.028,337.63829787234
"1528","Shot Chart Detail",21800997,628,201935,"James Harden",1610612745,"Houston Rockets",4,2,25,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,40,43,1,0,20190310,"DAL","HOU",460.84,128.595744680851
"1529","Shot Chart Detail",21800997,651,201935,"James Harden",1610612745,"Houston Rockets",4,0,55,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,55,191,1,0,20190310,"DAL","HOU",484.78,387.106382978723
"1530","Shot Chart Detail",21800997,656,201935,"James Harden",1610612745,"Houston Rockets",4,0,8,"Missed Shot","Driving Floating Bank Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,11,1,0,20190310,"DAL","HOU",379.444,71.1489361702128
"1531","Shot Chart Detail",21801004,17,201935,"James Harden",1610612745,"Houston Rockets",1,10,33,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-3,252,1,0,20190311,"HOU","CHA",392.212,494.021276595745
"1532","Shot Chart Detail",21801004,26,201935,"James Harden",1610612745,"Houston Rockets",1,9,49,"Missed Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-8,-3,1,0,20190311,"HOU","CHA",384.232,47.2127659574468
"1533","Shot Chart Detail",21801004,51,201935,"James Harden",1610612745,"Houston Rockets",1,7,54,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,8,62,1,0,20190311,"HOU","CHA",409.768,160.510638297872
"1534","Shot Chart Detail",21801004,53,201935,"James Harden",1610612745,"Houston Rockets",1,7,50,"Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,-6,1,0,20190311,"HOU","CHA",397,42.4255319148936
"1535","Shot Chart Detail",21801004,59,201935,"James Harden",1610612745,"Houston Rockets",1,7,26,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,95,230,1,0,20190311,"HOU","CHA",548.62,457.31914893617
"1536","Shot Chart Detail",21801004,77,201935,"James Harden",1610612745,"Houston Rockets",1,6,27,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",11,118,-14,1,0,20190311,"HOU","CHA",585.328,47.2127659574468
"1537","Shot Chart Detail",21801004,141,201935,"James Harden",1610612745,"Houston Rockets",1,2,17,"Made Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,239,0,1,1,20190311,"HOU","CHA",778.444,88.7021276595745
"1538","Shot Chart Detail",21801004,158,201935,"James Harden",1610612745,"Houston Rockets",1,0,37,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-210,141,1,0,20190311,"HOU","CHA",61.84,316.893617021277
"1539","Shot Chart Detail",21801004,171,201935,"James Harden",1610612745,"Houston Rockets",1,0,0,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1,16,1,0,20190311,"HOU","CHA",395.404,79.1276595744681
"1540","Shot Chart Detail",21801004,274,201935,"James Harden",1610612745,"Houston Rockets",2,4,42,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,10,1,0,20190311,"HOU","CHA",432.112,71.1489361702128
"1541","Shot Chart Detail",21801004,290,201935,"James Harden",1610612745,"Houston Rockets",2,3,23,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,203,152,1,0,20190311,"HOU","CHA",720.988,334.446808510638
"1542","Shot Chart Detail",21801004,320,201935,"James Harden",1610612745,"Houston Rockets",2,0,32,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-22,55,1,1,20190311,"HOU","CHA",361.888,147.744680851064
"1543","Shot Chart Detail",21801004,339,201935,"James Harden",1610612745,"Houston Rockets",3,11,23,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,3,13,1,0,20190311,"HOU","CHA",401.788,74.3404255319149
"1544","Shot Chart Detail",21801004,387,201935,"James Harden",1610612745,"Houston Rockets",3,6,57,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-20,3,1,1,20190311,"HOU","CHA",365.08,59.9787234042553
"1545","Shot Chart Detail",21801004,413,201935,"James Harden",1610612745,"Houston Rockets",3,5,11,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,177,210,1,1,20190311,"HOU","CHA",679.492,430.191489361702
"1546","Shot Chart Detail",21801004,447,201935,"James Harden",1610612745,"Houston Rockets",3,2,37,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,13,266,1,0,20190311,"HOU","CHA",417.748,517.957446808511
"1547","Shot Chart Detail",21801004,454,201935,"James Harden",1610612745,"Houston Rockets",3,1,42,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-8,29,1,0,20190311,"HOU","CHA",384.232,103.063829787234
"1548","Shot Chart Detail",21801004,477,201935,"James Harden",1610612745,"Houston Rockets",3,0,30,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-60,251,1,0,20190311,"HOU","CHA",301.24,492.425531914894
"1549","Shot Chart Detail",21801004,587,201935,"James Harden",1610612745,"Houston Rockets",4,4,20,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,237,58,1,1,20190311,"HOU","CHA",775.252,182.851063829787
"1550","Shot Chart Detail",21801004,605,201935,"James Harden",1610612745,"Houston Rockets",4,2,41,"Made Shot","Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,16,69,1,1,20190311,"HOU","CHA",422.536,173.276595744681
"1551","Shot Chart Detail",21801004,627,201935,"James Harden",1610612745,"Houston Rockets",4,1,47,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-19,6,1,1,20190311,"HOU","CHA",366.676,63.1702127659574
"1552","Shot Chart Detail",21801018,24,201935,"James Harden",1610612745,"Houston Rockets",1,9,54,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",29,-160,252,1,0,20190313,"HOU","GSW",141.64,500.404255319149
"1553","Shot Chart Detail",21801018,63,201935,"James Harden",1610612745,"Houston Rockets",1,5,31,"Made Shot","Driving Floating Bank Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,36,8,1,1,20190313,"HOU","GSW",454.456,69.5531914893617
"1554","Shot Chart Detail",21801018,75,201935,"James Harden",1610612745,"Houston Rockets",1,5,2,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,81,264,1,0,20190313,"HOU","GSW",526.276,516.36170212766
"1555","Shot Chart Detail",21801018,95,201935,"James Harden",1610612745,"Houston Rockets",1,3,23,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-30,16,1,1,20190313,"HOU","GSW",349.12,82.3191489361702
"1556","Shot Chart Detail",21801018,103,201935,"James Harden",1610612745,"Houston Rockets",1,2,14,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,81,258,1,0,20190313,"HOU","GSW",526.276,506.787234042553
"1557","Shot Chart Detail",21801018,215,201935,"James Harden",1610612745,"Houston Rockets",2,7,20,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,122,257,1,0,20190313,"HOU","GSW",591.712,506.787234042553
"1558","Shot Chart Detail",21801018,235,201935,"James Harden",1610612745,"Houston Rockets",2,5,27,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,95,244,1,1,20190313,"HOU","GSW",548.62,482.851063829787
"1559","Shot Chart Detail",21801018,246,201935,"James Harden",1610612745,"Houston Rockets",2,4,51,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,167,211,1,0,20190313,"HOU","GSW",663.532,430.191489361702
"1560","Shot Chart Detail",21801018,250,201935,"James Harden",1610612745,"Houston Rockets",2,4,32,"Made Shot","Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-33,29,1,1,20190313,"HOU","GSW",344.332,104.659574468085
"1561","Shot Chart Detail",21801018,274,201935,"James Harden",1610612745,"Houston Rockets",2,2,19,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-28,28,1,0,20190313,"HOU","GSW",352.312,101.468085106383
"1562","Shot Chart Detail",21801018,290,201935,"James Harden",1610612745,"Houston Rockets",2,0,32,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,209,190,1,1,20190313,"HOU","GSW",730.564,399.872340425532
"1563","Shot Chart Detail",21801018,295,201935,"James Harden",1610612745,"Houston Rockets",2,0,5,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-7,8,1,0,20190313,"HOU","GSW",385.828,66.3617021276596
"1564","Shot Chart Detail",21801018,311,201935,"James Harden",1610612745,"Houston Rockets",3,11,37,"Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,-9,141,1,1,20190313,"HOU","GSW",382.636,299.340425531915
"1565","Shot Chart Detail",21801018,324,201935,"James Harden",1610612745,"Houston Rockets",3,9,55,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-14,268,1,0,20190313,"HOU","GSW",374.656,521.148936170213
"1566","Shot Chart Detail",21801018,332,201935,"James Harden",1610612745,"Houston Rockets",3,9,5,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-163,216,1,0,20190313,"HOU","GSW",136.852,439.765957446808
"1567","Shot Chart Detail",21801018,350,201935,"James Harden",1610612745,"Houston Rockets",3,7,56,"Made Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-38,19,1,1,20190313,"HOU","GSW",336.352,88.7021276595745
"1568","Shot Chart Detail",21801018,377,201935,"James Harden",1610612745,"Houston Rockets",3,5,45,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-13,30,1,1,20190313,"HOU","GSW",376.252,104.659574468085
"1569","Shot Chart Detail",21801018,392,201935,"James Harden",1610612745,"Houston Rockets",3,4,49,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-57,30,1,0,20190313,"HOU","GSW",306.028,109.446808510638
"1570","Shot Chart Detail",21801018,458,201935,"James Harden",1610612745,"Houston Rockets",3,0,2,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,0,283,1,0,20190313,"HOU","GSW",397,548.276595744681
"1571","Shot Chart Detail",21801018,548,201935,"James Harden",1610612745,"Houston Rockets",4,5,17,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-25,15,1,1,20190313,"HOU","GSW",357.1,79.1276595744681
"1572","Shot Chart Detail",21801018,561,201935,"James Harden",1610612745,"Houston Rockets",4,3,29,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,116,243,1,0,20190313,"HOU","GSW",582.136,481.255319148936
"1573","Shot Chart Detail",21801018,572,201935,"James Harden",1610612745,"Houston Rockets",4,1,57,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,126,252,1,0,20190313,"HOU","GSW",598.096,498.808510638298
"1574","Shot Chart Detail",21801018,579,201935,"James Harden",1610612745,"Houston Rockets",4,1,16,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",17,11,177,1,1,20190313,"HOU","GSW",414.556,361.574468085106
"1575","Shot Chart Detail",21801030,36,201935,"James Harden",1610612745,"Houston Rockets",1,9,39,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,11,38,1,0,20190315,"HOU","PHX",414.556,117.425531914894
"1576","Shot Chart Detail",21801030,52,201935,"James Harden",1610612745,"Houston Rockets",1,8,42,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-61,254,1,1,20190315,"HOU","PHX",299.644,498.808510638298
"1577","Shot Chart Detail",21801030,107,201935,"James Harden",1610612745,"Houston Rockets",1,4,47,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-8,16,1,0,20190315,"HOU","PHX",384.232,79.1276595744681
"1578","Shot Chart Detail",21801030,129,201935,"James Harden",1610612745,"Houston Rockets",1,3,11,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-5,6,1,1,20190315,"HOU","PHX",389.02,61.5744680851064
"1579","Shot Chart Detail",21801030,134,201935,"James Harden",1610612745,"Houston Rockets",1,2,58,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,3,1,1,1,20190315,"HOU","PHX",401.788,53.5957446808511
"1580","Shot Chart Detail",21801030,147,201935,"James Harden",1610612745,"Houston Rockets",1,1,53,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,239,8,1,0,20190315,"HOU","PHX",778.444,101.468085106383
"1581","Shot Chart Detail",21801030,156,201935,"James Harden",1610612745,"Houston Rockets",1,0,59,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,100,226,1,0,20190315,"HOU","PHX",556.6,450.936170212766
"1582","Shot Chart Detail",21801030,160,201935,"James Harden",1610612745,"Houston Rockets",1,0,39,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,3,46,1,0,20190315,"HOU","PHX",401.788,131.787234042553
"1583","Shot Chart Detail",21801030,169,201935,"James Harden",1610612745,"Houston Rockets",1,0,27,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",17,15,175,1,0,20190315,"HOU","PHX",420.94,358.382978723404
"1584","Shot Chart Detail",21801030,283,201935,"James Harden",1610612745,"Houston Rockets",2,4,46,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,36,247,1,0,20190315,"HOU","PHX",454.456,484.446808510638
"1585","Shot Chart Detail",21801030,316,201935,"James Harden",1610612745,"Houston Rockets",2,2,13,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5,1,0,20190315,"HOU","PHX",397,59.9787234042553
"1586","Shot Chart Detail",21801030,320,201935,"James Harden",1610612745,"Houston Rockets",2,1,53,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-5,12,1,1,20190315,"HOU","PHX",389.02,72.7446808510638
"1587","Shot Chart Detail",21801030,338,201935,"James Harden",1610612745,"Houston Rockets",2,0,29,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-5,42,1,1,20190315,"HOU","PHX",389.02,125.404255319149
"1588","Shot Chart Detail",21801030,389,201935,"James Harden",1610612745,"Houston Rockets",3,8,44,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,195,145,1,0,20190315,"HOU","PHX",708.22,321.68085106383
"1589","Shot Chart Detail",21801030,393,201935,"James Harden",1610612745,"Houston Rockets",3,8,13,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,0,68,1,1,20190315,"HOU","PHX",397,170.085106382979
"1590","Shot Chart Detail",21801030,409,201935,"James Harden",1610612745,"Houston Rockets",3,7,1,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,1,266,1,0,20190315,"HOU","PHX",398.596,517.957446808511
"1591","Shot Chart Detail",21801030,426,201935,"James Harden",1610612745,"Houston Rockets",3,5,59,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-5,11,1,1,20190315,"HOU","PHX",389.02,71.1489361702128
"1592","Shot Chart Detail",21801030,428,201935,"James Harden",1610612745,"Houston Rockets",3,5,23,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-4,11,1,1,20190315,"HOU","PHX",390.616,71.1489361702128
"1593","Shot Chart Detail",21801030,431,201935,"James Harden",1610612745,"Houston Rockets",3,5,0,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,101,230,1,0,20190315,"HOU","PHX",558.196,458.914893617021
"1594","Shot Chart Detail",21801030,447,201935,"James Harden",1610612745,"Houston Rockets",3,3,58,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,44,256,1,1,20190315,"HOU","PHX",467.224,500.404255319149
"1595","Shot Chart Detail",21801030,578,201935,"James Harden",1610612745,"Houston Rockets",4,6,7,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-58,268,1,1,20190315,"HOU","PHX",304.432,522.744680851064
"1596","Shot Chart Detail",21801030,586,201935,"James Harden",1610612745,"Houston Rockets",4,5,21,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-184,224,1,0,20190315,"HOU","PHX",103.336,454.127659574468
"1597","Shot Chart Detail",21801030,591,201935,"James Harden",1610612745,"Houston Rockets",4,4,57,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,2,3,1,1,20190315,"HOU","PHX",400.192,56.7872340425532
"1598","Shot Chart Detail",21801030,616,201935,"James Harden",1610612745,"Houston Rockets",4,3,43,"Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-227,20,1,0,20190315,"HOU","PHX",34.708,119.021276595745
"1599","Shot Chart Detail",21801030,634,201935,"James Harden",1610612745,"Houston Rockets",4,2,11,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,7,59,1,1,20190315,"HOU","PHX",408.172,154.127659574468
"1600","Shot Chart Detail",21801048,9,201935,"James Harden",1610612745,"Houston Rockets",1,11,32,"Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-110,86,1,0,20190317,"HOU","MIN",221.44,209.978723404255
"1601","Shot Chart Detail",21801048,42,201935,"James Harden",1610612745,"Houston Rockets",1,8,18,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-206,157,1,1,20190317,"HOU","MIN",68.224,342.425531914894
"1602","Shot Chart Detail",21801048,74,201935,"James Harden",1610612745,"Houston Rockets",1,6,6,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",29,4,290,1,0,20190317,"HOU","MIN",403.384,561.042553191489
"1603","Shot Chart Detail",21801048,76,201935,"James Harden",1610612745,"Houston Rockets",1,5,57,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,11,5,1,0,20190317,"HOU","MIN",414.556,61.5744680851064
"1604","Shot Chart Detail",21801048,80,201935,"James Harden",1610612745,"Houston Rockets",1,5,45,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,238,22,1,0,20190317,"HOU","MIN",776.848,123.808510638298
"1605","Shot Chart Detail",21801048,107,201935,"James Harden",1610612745,"Houston Rockets",1,4,3,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",8,-78,37,1,0,20190317,"HOU","MIN",272.512,123.808510638298
"1606","Shot Chart Detail",21801048,113,201935,"James Harden",1610612745,"Houston Rockets",1,4,0,"Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,7,1,0,20190317,"HOU","MIN",428.92,66.3617021276596
"1607","Shot Chart Detail",21801048,120,201935,"James Harden",1610612745,"Houston Rockets",1,3,12,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,15,41,1,1,20190317,"HOU","MIN",420.94,123.808510638298
"1608","Shot Chart Detail",21801048,128,201935,"James Harden",1610612745,"Houston Rockets",1,2,7,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-221,107,1,1,20190317,"HOU","MIN",44.284,261.042553191489
"1609","Shot Chart Detail",21801048,220,201935,"James Harden",1610612745,"Houston Rockets",2,7,23,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-2,256,1,0,20190317,"HOU","MIN",393.808,500.404255319149
"1610","Shot Chart Detail",21801048,255,201935,"James Harden",1610612745,"Houston Rockets",2,4,45,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,9,59,1,1,20190317,"HOU","MIN",411.364,154.127659574468
"1611","Shot Chart Detail",21801048,265,201935,"James Harden",1610612745,"Houston Rockets",2,3,37,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,-55,110,1,1,20190317,"HOU","MIN",309.22,246.68085106383
"1612","Shot Chart Detail",21801048,268,201935,"James Harden",1610612745,"Houston Rockets",2,3,4,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,5,83,1,0,20190317,"HOU","MIN",404.98,197.212765957447
"1613","Shot Chart Detail",21801048,275,201935,"James Harden",1610612745,"Houston Rockets",2,2,20,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-6,-4,1,0,20190317,"HOU","MIN",387.424,45.6170212765957
"1614","Shot Chart Detail",21801048,304,201935,"James Harden",1610612745,"Houston Rockets",2,0,40,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,15,264,1,0,20190317,"HOU","MIN",420.94,514.765957446808
"1615","Shot Chart Detail",21801048,348,201935,"James Harden",1610612745,"Houston Rockets",3,9,23,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,180,204,1,1,20190317,"HOU","MIN",684.28,420.617021276596
"1616","Shot Chart Detail",21801048,360,201935,"James Harden",1610612745,"Houston Rockets",3,8,20,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,96,255,1,0,20190317,"HOU","MIN",550.216,502
"1617","Shot Chart Detail",21801048,386,201935,"James Harden",1610612745,"Houston Rockets",3,6,15,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-4,89,1,0,20190317,"HOU","MIN",390.616,206.787234042553
"1618","Shot Chart Detail",21801048,399,201935,"James Harden",1610612745,"Houston Rockets",3,4,45,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-136,232,1,0,20190317,"HOU","MIN",179.944,463.702127659575
"1619","Shot Chart Detail",21801048,417,201935,"James Harden",1610612745,"Houston Rockets",3,3,57,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-173,190,1,1,20190317,"HOU","MIN",120.892,395.085106382979
"1620","Shot Chart Detail",21801048,421,201935,"James Harden",1610612745,"Houston Rockets",3,3,28,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-22,13,1,1,20190317,"HOU","MIN",361.888,75.936170212766
"1621","Shot Chart Detail",21801048,437,201935,"James Harden",1610612745,"Houston Rockets",3,2,7,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,121,239,1,0,20190317,"HOU","MIN",590.116,474.872340425532
"1622","Shot Chart Detail",21801048,571,201935,"James Harden",1610612745,"Houston Rockets",4,5,3,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,38,277,1,0,20190317,"HOU","MIN",457.648,537.106382978723
"1623","Shot Chart Detail",21801048,595,201935,"James Harden",1610612745,"Houston Rockets",4,4,4,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-14,103,1,0,20190317,"HOU","MIN",374.656,232.31914893617
"1624","Shot Chart Detail",21801060,14,201935,"James Harden",1610612745,"Houston Rockets",1,11,7,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,12,247,1,0,20190319,"ATL","HOU",416.152,484.446808510638
"1625","Shot Chart Detail",21801060,27,201935,"James Harden",1610612745,"Houston Rockets",1,10,6,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-151,203,1,0,20190319,"ATL","HOU",156.004,415.829787234043
